
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/

 :: Spring Boot ::                (v3.4.4)

2026-09-14T20:53:05.921+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "16 - init storage file"
2026-09-14T20:53:05.948+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "17 - init job tables"
2026-09-14T20:53:05.989+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "18 - init refresh token table"
2026-09-14T20:53:06.011+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "19 - init agent model config"
2026-09-14T20:53:06.030+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "20 - init agent tool config"
2026-09-14T20:53:06.052+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "21 - init agent session"
2026-09-14T20:53:06.072+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "22 - init agent message"
2026-09-14T20:53:06.091+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "23 - init agent tool call log"
2026-09-14T20:53:06.110+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "24 - alter agent model config multikey"
2026-09-14T20:53:06.135+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "25 - init agent graph def"
2026-09-14T20:53:06.155+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "26 - agent graph menu seed"
2026-09-14T20:53:06.170+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "27 - init agent graph execution"
2026-09-14T20:53:06.194+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "28 - init agent graph execution node"
2026-09-14T20:53:06.214+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "29 - job storage menu seed"
2026-09-14T20:53:06.230+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "30 - sys role dept"
2026-09-14T20:53:06.245+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "31 - admin role governance"
2026-09-14T20:53:06.267+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "32 - sys user post"
2026-09-14T20:53:06.284+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "33 - agent model menu seed"
2026-09-14T20:53:06.299+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "34 - sys user group"
2026-09-14T20:53:06.317+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "35 - agent token usage"
2026-09-14T20:53:06.335+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "36 - init agent graph debug session"
2026-09-14T20:53:06.364+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "37 - agent tool menu seed"
2026-09-14T20:53:06.378+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "38 - notify template and menu"
2026-09-14T20:53:06.398+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "39 - notify batch send permission"
2026-09-14T20:53:06.411+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "40 - init iot device command"
2026-09-14T20:53:06.430+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "42 - iot device identity upgrade"
2026-09-14T20:53:06.455+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "43 - form data import export permission"
2026-09-14T20:53:06.470+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "44 - workflow child menus"
2026-09-14T20:53:06.487+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "45 - system crud button perms"
2026-09-14T20:53:06.504+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "46 - drop lowcode naming"
2026-09-14T20:53:06.520+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "47 - p52 workbench operation perms"
2026-09-14T20:53:06.536+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "48 - p58 notify channels"
2026-09-14T20:53:06.554+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "49 - p58 workflow node capabilities"
2026-09-14T20:53:06.577+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "50 - p4 command queue and draft"
2026-09-14T20:53:06.596+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "51 - p4 p0 dispatch permission"
2026-09-14T20:53:06.608+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "52 - form trace idempotency key"
2026-09-14T20:53:06.622+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "53 - p4 personal center menus"
2026-09-14T20:53:06.637+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "54 - p4 form visibility scope"
2026-09-14T20:53:06.649+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "55 - p4 command claim token and action command linkage"
2026-09-14T20:53:06.662+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "56 - v002 oa catalog category and urge"
2026-09-14T20:53:06.681+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "57 - v002 oa notify send attempt"
2026-09-14T20:53:06.698+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "58 - v002 oa workspace and menus"
2026-09-14T20:53:06.720+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "59 - p21 iot platform"
2026-09-14T20:53:06.786+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "60 - p21 iot process access"
2026-09-14T20:53:06.800+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "61 - p21 iot admin menus"
2026-09-14T20:53:06.816+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "62 - p21 iot process access"
2026-09-14T20:53:06.820+08:00  WARN 35132 --- [           main] o.f.c.i.s.DefaultSqlScriptExecutor       : DB: column "iot_access_enabled" of relation "sw_bpm_process_def" already exists, skipping (SQL State: 42701 - Error Code: 0)
2026-09-14T20:53:06.831+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "63 - p21 iot device action"
2026-09-14T20:53:06.845+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "64 - p21 iot menu directory"
2026-09-14T20:53:06.859+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "65 - p21 iot flow actions menu"
2026-09-14T20:53:06.873+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "66 - p21 iot audit and correlation"
2026-09-14T20:53:06.894+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "67 - i1 org permission foundation"
2026-09-14T20:53:06.916+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "68 - i2 form action permissions"
2026-09-14T20:53:06.931+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "69 - i2 form closure"
2026-09-14T20:53:06.952+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "70 - i3 process def version freeze"
2026-09-14T20:53:06.969+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "71 - i3 action semantics"
2026-09-14T20:53:07.000+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "72 - i3 deadline function snapshot"
2026-09-14T20:53:07.024+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "73 - i3 bpm action permissions"
2026-09-14T20:53:07.042+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "74 - i3 proxy join audit unique"
2026-09-14T20:53:07.057+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "75 - i3 node function audit"
2026-09-14T20:53:07.072+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "76 - i4 dynamic parallel branch"
2026-09-14T20:53:07.088+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "77 - i4 process template"
2026-09-14T20:53:07.106+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "78 - i4 instance intervention"
2026-09-14T20:53:07.121+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "79 - i4 handover"
2026-09-14T20:53:07.142+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "80 - i4 openapi base"
2026-09-14T20:53:07.167+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "81 - i4 openapi dev seed"
2026-09-14T20:53:07.182+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "82 - i4 ops menus"
2026-09-14T20:53:07.203+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "83 - i5 form def tenant unique"
2026-09-14T20:53:07.219+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "84 - i5 sso identity"
2026-09-14T20:53:07.251+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "85 - i5 seed default tenant"
2026-09-14T20:53:07.265+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "86 - i5 provider app unique"
2026-09-14T20:53:07.279+08:00  INFO 35132 --- [           main] o.f.core.internal.command.DbMigrate      : Migrating schema "public" to version "87 - i5 binding digest global unique"
