Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:jbig2-imageio	3.0.4	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:jempbox	1.8.17	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:pdfbox	3.0.4	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:pdfbox-io	3.0.4	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:pdfbox-tools	3.0.4	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.pdfbox:xmpbox	3.0.4	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.poi:poi	5.4.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.poi:poi-ooxml	5.4.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.poi:poi-ooxml-lite	5.4.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.poi:poi-scratchpad	5.4.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-core	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-apple-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-audiovideo-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-cad-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-code-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-crypto-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-digest-commons	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-font-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-html-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-image-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-mail-commons	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-mail-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-microsoft-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-miscoffice-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-news-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-ocr-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-pdf-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-pkg-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-text-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-webarchive-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-xml-module	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-xmp-commons	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parser-zip-commons	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tika:tika-parsers-standard-package	3.1.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tomcat.embed:tomcat-embed-core	10.1.39	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tomcat.embed:tomcat-embed-el	10.1.39	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.tomcat.embed:tomcat-embed-websocket	10.1.39	compile
Smart-WorkFlow :: Basic :: Agent	org.apache.xmlbeans:xmlbeans	5.3.0	compile
Smart-WorkFlow :: Basic :: Agent	org.apiguardian:apiguardian-api	1.1.2	test
Smart-WorkFlow :: Basic :: Agent	org.aspectj:aspectjweaver	1.9.23	compile
Smart-WorkFlow :: Basic :: Agent	org.assertj:assertj-core	3.26.3	test
Smart-WorkFlow :: Basic :: Agent	org.awaitility:awaitility	4.2.2	test
Smart-WorkFlow :: Basic :: Agent	org.bouncycastle:bcjmail-jdk18on	1.80	compile
Smart-WorkFlow :: Basic :: Agent	org.bouncycastle:bcpkix-jdk18on	1.80.2	compile
Smart-WorkFlow :: Basic :: Agent	org.bouncycastle:bcprov-jdk18on	1.80	compile
Smart-WorkFlow :: Basic :: Agent	org.bouncycastle:bcutil-jdk18on	1.80.2	compile
